06.04.2016;10;162;0;17;33;0;20;11;25;17;17;36;13;31;13;0;0;52;0;25;0;35;0;26;22;4;0;0;5;0;10;0;0;0;0
06.04.2016;11;158;0;28;37;0;16;13;16;22;22;28;15;37;18;0;0;28;0;38;0;48;0;28;16;11;0;0;9;0;13;0;0;0;0
06.04.2016;12;174;0;20;33;0;20;9;30;23;17;35;15;28;22;0;20;48;0;29;0;32;0;22;18;17;0;0;15;0;10;0;0;0;1
06.04.2016;13;202;0;25;30;0;38;10;32;19;18;43;18;27;21;0;55;45;0;30;0;43;0;33;35;17;1;0;9;0;9;0;0;0;2
06.04.2016;14;222;0;22;34;0;37;27;33;22;16;38;28;30;18;0;50;41;0;55;0;49;0;36;29;25;1;0;0;1;3;0;0;0;0
06.04.2016;15;212;0;18;39;0;20;30;38;31;38;45;31;30;19;0;47;41;0;52;0;61;0;29;21;15;0;0;0;0;0;0;0;0;1
06.04.2016;16;178;0;14;38;0;21;22;29;19;16;37;29;27;13;0;42;39;0;39;0;40;0;35;24;1;0;0;0;0;0;0;0;0;1
06.04.2016;17;152;0;6;18;0;28;14;18;6;21;41;12;36;10;0;42;37;0;24;0;42;0;43;32;0;0;0;0;0;0;0;0;0;1
06.04.2016;18;178;1;14;32;0;29;11;22;9;18;42;18;36;10;0;50;39;0;28;0;43;0;38;35;0;1;0;0;0;0;0;0;0;0
06.04.2016;19;170;0;15;33;0;29;7;24;16;29;41;23;34;19;0;46;40;0;37;25;32;43;26;19;0;1;0;0;0;0;0;0;0;0
06.04.2016;20;162;0;10;32;0;50;10;13;23;8;41;19;32;13;0;32;26;0;30;27;25;50;27;19;0;0;0;0;0;0;0;0;0;0
06.04.2016;21;131;0;0;23;0;21;16;18;27;0;28;15;30;10;0;7;32;0;31;13;36;11;19;21;0;0;0;0;0;0;0;0;0;0
06.04.2016;22;107;0;0;18;0;24;13;13;25;0;23;18;19;6;0;0;20;0;22;0;35;0;33;13;0;0;0;0;0;0;0;0;0;0
06.04.2016;23;75;0;0;18;0;22;12;7;19;0;13;9;7;9;0;0;16;0;12;0;13;0;13;9;0;0;0;0;0;0;0;0;0;0
06.04.2016;24;50;0;0;12;0;8;7;9;14;0;8;4;4;4;0;0;9;0;4;0;8;0;6;9;0;0;0;0;0;0;0;0;0;0
07.04.2016;1;40;0;0;10;0;11;7;6;10;0;12;4;5;3;0;0;19;0;8;0;6;0;5;16;0;0;0;0;0;0;0;0;5;0
07.04.2016;2;73;0;0;10;0;21;9;17;11;0;23;4;1;12;0;0;19;0;15;0;6;0;9;16;0;0;0;0;0;0;0;1;10;0
07.04.2016;3;95;0;0;7;1;33;10;12;14;0;22;4;5;5;0;0;23;0;12;0;14;0;18;16;0;0;0;0;0;0;0;1;25;0
07.04.2016;4;129;0;0;24;8;36;20;14;22;0;30;12;20;9;0;0;31;0;30;0;29;0;32;14;0;0;0;0;1;0;9;0;30;1
07.04.2016;5;175;0;0;32;15;31;16;25;17;12;44;24;31;19;0;33;39;21;28;25;23;34;41;14;0;1;0;0;1;0;23;0;26;4
07.04.2016;6;174;0;0;25;6;23;10;33;21;12;33;27;35;15;0;42;29;16;28;18;26;24;30;20;0;1;0;0;0;0;10;1;17;3
07.04.2016;7;161;0;0;32;0;28;16;26;32;15;32;19;38;7;0;45;36;0;37;0;50;0;33;21;0;0;0;0;0;0;0;0;20;0
07.04.2016;8;179;0;12;38;0;27;11;19;27;6;42;35;29;9;0;48;41;0;36;0;45;0;35;25;0;1;0;0;0;0;0;0;25;0
07.04.2016;9;169;0;24;42;0;27;17;26;19;10;25;23;23;17;0;39;29;0;31;0;30;0;24;36;0;1;0;0;0;0;0;2;23;0
07.04.2016;10;165;0;28;39;0;24;22;22;19;17;34;20;27;19;0;36;31;0;28;0;37;0;27;27;0;0;0;0;0;0;0;0;21;2
07.04.2016;11;162;0;28;35;0;25;19;18;27;16;27;18;30;22;0;31;20;0;33;0;40;0;23;25;0;0;0;0;0;7;0;0;17;0
07.04.2016;12;169;0;19;38;0;19;16;34;16;15;35;15;25;16;0;52;32;0;34;19;28;0;25;35;0;0;0;0;0;3;0;0;16;1
07.04.2016;13;187;0;22;31;0;34;15;24;16;15;47;21;24;15;0;54;50;0;34;23;19;0;21;41;0;1;0;0;0;0;0;0;17;2
07.04.2016;14;206;0;16;37;0;33;27;32;20;17;35;26;22;18;0;54;41;0;47;33;21;0;32;43;21;1;0;0;0;0;0;1;23;1
07.04.2016;15;213;0;24;49;0;27;29;25;28;34;45;18;29;18;0;47;38;0;50;51;31;0;26;37;15;0;0;0;0;0;0;3;21;3
07.04.2016;16;202;0;20;40;0;30;22;27;19;20;40;34;32;19;0;44;35;0;47;29;23;0;33;32;0;0;0;0;0;0;0;0;25;2
07.04.2016;17;183;0;10;29;0;33;18;18;13;24;47;18;34;15;0;43;45;0;29;26;22;37;29;39;0;0;0;0;0;0;0;0;35;3
07.04.2016;18;184;0;12;28;0;33;14;16;9;20;41;18;29;14;0;47;35;0;25;24;22;32;20;42;0;1;0;0;0;0;0;3;31;0
07.04.2016;19;171;0;13;34;0;26;6;25;13;27;45;23;33;17;0;49;33;0;40;37;25;39;24;23;0;1;0;0;0;0;0;0;31;0
07.04.2016;20;149;0;6;28;0;39;4;15;18;5;36;21;34;13;0;22;33;0;33;17;26;34;27;18;0;0;0;0;0;0;0;0;39;0
07.04.2016;21;113;0;0;15;0;23;12;19;24;0;22;14;27;5;0;0;35;0;25;0;30;0;23;11;0;0;0;0;0;0;0;0;18;1
07.04.2016;22;90;0;0;13;0;27;10;9;20;0;24;7;18;4;0;0;30;0;16;0;19;0;36;9;0;0;0;0;0;0;0;0;30;0
07.04.2016;23;75;0;0;16;0;27;13;8;15;0;16;9;6;10;0;0;20;0;15;0;8;0;20;6;0;0;0;0;0;0;0;0;23;0
07.04.2016;24;52;0;0;9;0;13;6;13;8;0;9;3;3;4;0;0;11;0;5;0;5;0;3;8;0;0;0;0;0;0;0;0;5;0
08.04.2016;1;41;0;0;11;0;11;9;5;14;0;11;4;4;6;0;0;16;0;7;0;9;0;3;18;0;0;0;0;0;0;0;4;0;0
08.04.2016;2;69;0;0;10;0;21;9;13;15;0;16;3;6;8;0;0;26;0;12;0;8;0;12;18;0;0;0;0;0;0;1;13;0;0
08.04.2016;3;75;0;0;13;0;15;5;11;15;0;20;3;8;3;0;0;19;0;12;0;14;0;8;12;0;0;0;0;0;0;0;13;0;0
08.04.2016;4;93;0;0;20;0;21;19;18;20;0;13;7;22;6;0;0;25;0;23;0;35;0;11;15;0;0;0;0;0;0;0;22;0;0
08.04.2016;5;123;0;11;24;0;30;11;14;16;9;29;6;27;4;0;8;20;8;17;15;25;5;18;13;0;0;0;0;0;0;0;28;0;0
08.04.2016;6;176;0;15;27;0;39;6;27;21;14;40;13;34;11;0;48;39;26;19;33;27;31;23;31;0;1;0;0;0;0;1;39;0;0
08.04.2016;7;203;0;21;29;0;46;16;30;28;18;45;33;38;6;0;48;42;37;38;41;31;58;28;23;0;0;0;0;0;0;2;51;0;0
08.04.2016;8;199;0;15;29;0;37;19;27;21;6;48;32;31;8;0;39;46;6;38;32;22;29;42;24;0;1;0;0;0;0;0;37;0;1
08.04.2016;9;211;0;27;50;0;32;16;31;30;15;55;32;27;19;0;64;49;0;52;33;21;0;36;39;0;0;0;0;0;0;1;29;0;1
